RecordID,d_1,d_15,d_16,d_2,d_20,d_21,d_3,d_4,d_5,d_6,d_7,d_8,Intention_to_leave,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_2,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28,q_29,q_3,q_30,q_31,q_32,q_33,q_34,q_35,q_36,q_37,q_38,q_39,q_4,q_40,q_41,q_42,q_43,q_44,q_45,q_46,q_47,q_48,q_49,q_5,q_50,q_51,q_52,q_53,q_54,q_55,q_6,q_7,q_8,q_9
10896,2,2,4,1,7,2,2,2,1,2,2,1,1,3,3,2,1,1,3,3,3,2,3,1,1,2,3,3,3,2,3,3,1,3,2,3,2,2,1,3,1,2,3,3,3,3,2,4,2,3,2,1,1,3,1,3,1,5,1,3,2,2,1,3,1,3,1
10897,5,3,4,2,26,2,2,2,1,2,2,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
10898,3,3,4,1,6,1,2,2,1,1,2,1,0,4,2,3,4,3,3,3,4,2,4,1,2,3,3,3,1,1,2,4,4,3,1,2,3,3,2,1,4,2,2,3,3,3,3,2,4,4,3,2,2,4,2,2,2,4,4,3,3,3,3,4,5,4,2
10899,3,6,,1,4,2,2,2,1,1,1,1,1,5,4,2,2,5,4,2,4,1,5,2,2,4,4,1,3,4,2,2,2,2,2,5,4,4,2,3,5,2,3,4,2,4,2,1,4,2,4,2,4,5,5,3,2,4,2,5,4,4,5,2,2,5,4
109,2,2,4,1,,1,2,2,1,2,1,1,0,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,,,2,,,,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2
1090,1,1,4,1,4,1,2,,1,2,2,1,0,2,1,2,1,1,1,1,1,3,1,1,1,1,2,1,1,3,3,1,2,1,1,2,1,1,1,3,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,3,4,1,1,1,1,3,2
10900,3,1,4,1,25,2,2,2,1,1,1,2,1,2,2,2,2,2,2,5,2,2,2,2,2,1,1,1,2,2,2,3,1,2,2,2,1,2,1,2,4,4,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,5,4
10901,5,5,4,1,7,2,1,2,1,2,1,1,0,1,2,2,2,3,2,2,3,2,3,2,3,2,2,3,2,2,1,2,2,2,2,1,2,2,2,1,4,1,2,2,1,2,4,4,2,2,2,2,2,4,3,1,2,3,2,3,2,4,3,2,2,4,1
10902,4,5,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10903,4,4,,1,7,2,2,2,1,1,2,1,1,4,5,1,2,5,4,4,5,4,4,1,1,5,1,2,4,5,5,2,,,1,,,,1,2,4,5,5,2,1,4,2,1,4,2,2,2,4,4,1,4,4,2,5,5,4,1,5,1,2,5,2
10904,2,2,4,1,25,2,2,2,1,2,2,2,1,4,2,2,4,5,2,2,4,2,4,2,3,4,3,3,2,3,2,2,,,2,,,,3,3,4,4,2,3,2,3,3,2,3,4,2,2,3,3,3,5,3,4,2,3,2,3,5,3,3,5,2
10905,2,1,4,1,7,1,2,2,1,2,2,1,0,2,2,1,2,4,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,3,2,1,2,1,2,2,2,1,2,1,1,2,1,2,5,1,2,2,4,2,5,1,1,1,4,5,1,2,2,2
10906,4,1,4,1,25,1,2,2,1,1,1,3,0,2,3,4,1,4,2,2,1,2,2,1,1,2,1,4,2,2,1,2,1,2,2,4,2,1,1,2,2,2,1,2,2,1,2,4,2,1,2,2,4,2,1,1,1,2,1,1,2,1,1,1,1,1,1
10907,5,8,,1,6,1,,2,1,2,2,1,0,2,2,2,1,2,2,2,2,1,2,1,2,2,2,3,2,3,2,4,1,1,2,1,1,2,2,3,2,1,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,4,1
10908,5,6,4,1,2,1,1,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10909,3,2,2,1,,1,2,2,1,1,1,1,1,1,1,5,4,5,5,5,5,5,5,1,5,4,5,2,1,1,2,1,,,1,,,,2,4,5,1,5,5,1,5,5,4,2,1,1,1,1,1,2,1,1,2,5,4,2,2,5,2,5,5,1
1091,4,5,4,2,33,1,2,2,4,1,1,,0,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1
10910,5,7,3,2,34,2,2,2,1,2,2,,1,1,3,3,5,4,3,4,3,1,3,1,4,4,4,2,1,1,1,1,,,2,,,,1,1,2,2,3,2,1,3,3,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,3,4,1
10911,3,2,,1,2,,,,,2,,1,0,2,2,3,1,4,3,1,4,3,2,3,2,2,3,1,1,1,1,1,3,3,1,2,3,3,2,1,3,3,3,4,2,2,3,4,2,1,3,2,1,1,1,1,3,2,1,2,2,2,4,2,2,3,2
10912,3,2,,1,6,5,2,2,,1,2,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,,,1,,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
10913,6,4,,1,1,2,1,2,9,2,2,1,0,3,1,3,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,1,3,2,1,2,3,2,2,3,2,2,2,2,2,2,2,4,4,2,1,3,2,3,2,2,1,2,2,2,2,2,3,3,2,3,2
10914,2,1,4,2,26,3,2,2,1,2,2,,0,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,4,1,1,1,1,3,1,1,3,1
10915,6,6,,2,26,2,2,2,2,2,2,,0,2,2,2,2,3,2,2,2,2,2,2,2,2,3,1,2,2,2,2,,,2,,,,2,2,2,2,2,2,3,2,2,1,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2
10916,3,5,4,1,4,3,2,2,1,1,1,1,0,5,4,2,1,2,5,5,4,2,5,2,2,2,5,2,2,1,1,1,2,2,2,1,1,1,4,2,2,2,2,1,1,5,2,3,1,2,1,1,1,4,1,2,2,5,5,2,2,2,1,4,2,5,1
10917,6,2,4,1,,3,2,2,1,2,2,1,0,1,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,,,2,,,,1,1,1,1,2,2,1,1,1,4,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1
10918,5,6,4,1,2,2,2,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10919,5,5,,1,6,2,2,2,9,2,2,1,0,2,2,2,1,2,2,2,5,5,1,3,2,2,3,1,3,2,2,2,3,1,1,2,4,3,4,3,3,2,2,2,3,1,3,1,3,3,5,5,5,3,5,5,2,4,4,5,4,3,1,2,2,3,2
1092,2,1,4,2,26,2,2,2,1,2,2,,0,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
10920,5,7,,1,7,1,,2,1,1,2,1,0,1,1,1,1,1,1,5,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,5,2,2,1,1
10921,5,7,,1,4,1,2,2,1,2,2,1,0,4,4,4,2,4,2,2,5,5,4,4,4,4,5,1,4,5,5,5,4,2,2,4,5,4,2,5,2,4,1,2,2,2,2,2,5,2,4,5,2,2,5,2,2,5,2,2,5,4,4,4,4,5,2
10922,5,8,,1,1,3,1,2,1,2,2,1,1,4,3,1,2,5,1,1,4,1,4,2,3,5,5,3,2,3,1,4,,,2,,,,1,1,5,5,2,1,2,1,1,2,4,5,5,4,5,5,5,5,1,5,1,5,5,1,3,3,1,4,1
10923,3,5,4,2,32,2,2,2,1,1,1,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10924,5,8,4,1,,1,2,2,1,2,2,,1,4,2,2,1,4,5,5,4,1,4,1,2,4,1,2,3,3,2,5,,,1,,,,3,2,4,2,3,2,1,4,2,3,3,3,2,2,4,3,2,1,1,4,5,2,1,5,4,2,2,4,1
10925,3,4,4,2,34,4,1,2,1,1,1,,1,4,2,4,5,4,2,5,2,5,4,1,2,4,1,2,4,1,4,1,,,2,,,,2,2,1,4,1,2,1,4,1,1,1,4,1,1,4,4,4,2,4,2,5,4,5,1,5,4,2,5,1
10926,4,4,4,1,25,3,2,2,1,1,1,3,1,4,1,1,5,1,2,1,2,1,1,1,1,1,2,3,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,4,1,2,1,1,1,1,4,1,2,4,1,1,1
10927,5,7,,1,6,2,1,2,1,2,2,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10928,2,3,4,1,,1,2,2,14,2,2,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10929,5,6,,2,26,,,2,,2,,,0,2,2,2,2,3,2,2,2,3,2,2,2,2,2,4,2,2,2,2,,,2,,,,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,3,2
1093,6,4,4,1,1,2,2,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
10930,6,1,,2,26,2,2,2,1,2,1,,0,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
10931,3,4,4,2,34,1,2,2,1,1,2,,1,2,2,4,4,5,2,1,2,2,1,1,2,2,2,2,1,2,1,2,,,1,,,,1,2,1,2,1,2,1,1,2,3,2,2,1,2,2,2,2,1,2,1,2,1,4,4,2,1,2,1,1
10932,2,1,4,2,26,4,2,2,1,2,1,,0,2,5,3,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,,,1,,,,2,1,3,2,2,3,1,3,2,1,1,2,2,3,2,3,2,1,2,3,2,1,1,1,3,3,2,4,3
10933,2,4,4,1,7,1,2,2,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10934,4,4,4,2,26,1,1,2,1,2,,,0,3,3,3,1,4,3,4,3,3,3,2,3,3,2,4,2,3,2,1,,,1,,,,2,3,2,3,2,3,1,3,3,4,4,3,2,3,2,3,3,2,2,3,2,2,3,4,2,3,2,2,2
10935,5,4,4,1,6,1,2,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10936,1,2,4,2,30,2,2,,1,2,1,,1,4,4,4,5,3,5,4,3,2,2,2,3,2,3,1,3,3,2,2,,,2,,,,1,3,1,3,2,3,2,4,1,4,2,5,1,4,3,4,3,5,3,4,5,2,4,3,3,3,2,5,2
10937,5,4,,1,4,2,2,2,,2,,1,1,2,1,4,2,2,3,2,4,5,4,1,2,1,2,2,2,2,2,4,,,1,,,,1,2,2,2,2,1,1,1,2,2,4,2,5,5,2,4,5,4,1,4,5,1,4,5,5,2,4,5,2
10938,3,4,4,1,25,1,2,2,1,1,1,2,1,4,2,2,3,2,2,4,1,2,2,1,1,2,2,4,2,4,3,4,,,1,,,,2,3,3,2,1,2,3,1,2,2,2,4,3,4,2,4,3,4,1,4,2,4,4,4,4,2,1,4,1
10939,1,1,4,1,1,1,1,1,1,2,2,1,1,5,5,5,5,2,1,1,4,4,3,1,5,3,4,1,3,4,5,5,4,3,1,2,4,5,2,5,1,4,2,1,2,2,4,4,3,3,2,5,5,2,4,4,2,5,5,1,4,5,5,3,3,3,1
1094,2,2,4,2,26,1,2,2,1,2,1,,1,5,5,2,4,2,4,5,4,4,4,2,3,2,2,3,2,4,2,2,,,2,,,,2,4,2,2,2,4,1,3,3,4,2,4,2,1,2,2,4,4,2,4,2,2,4,2,1,2,2,5,2
10940,6,8,,1,6,2,1,2,1,2,2,1,0,1,2,1,1,1,1,1,1,1,2,1,2,1,1,4,1,1,1,1,,,1,,,,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1
10941,3,3,,1,1,1,1,2,,2,1,1,1,3,3,5,2,4,2,3,4,3,3,2,3,4,3,3,4,5,5,5,4,3,1,4,2,4,4,4,4,2,2,4,2,3,3,2,4,2,4,5,4,3,2,4,3,5,2,2,4,4,4,3,2,5,2
10942,5,5,4,1,,2,1,2,9,1,1,1,0,2,3,3,1,1,2,3,5,2,5,1,2,1,2,2,1,1,1,2,,,1,,,,2,1,1,1,2,2,1,2,4,1,2,1,2,1,2,3,2,1,1,5,2,1,2,4,4,1,4,5,2
10943,5,7,1,1,6,2,2,2,1,2,2,1,0,3,2,2,1,2,2,4,2,1,3,2,2,2,3,2,2,2,2,2,,,1,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,2,2,2,3,2,1,2,2,2,1,1,3,1
10944,5,8,4,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,1,,,1,,,,1,1,1,2,2,1,1,3,2,2,2,3,1,2,2,2,1,1,2,1,1,2,2,2,3,3,2,5,2
10945,2,3,4,1,7,3,2,2,1,2,1,1,0,2,4,4,2,2,2,2,4,4,2,2,2,2,2,2,2,4,1,3,2,4,2,5,4,4,2,2,5,2,4,3,4,1,4,4,4,2,4,5,3,5,4,2,1,5,5,5,5,2,5,3,3,5,2
10946,5,8,4,1,7,2,2,2,1,2,2,1,1,4,2,4,1,2,2,2,4,1,3,1,2,4,2,2,4,4,4,4,2,2,1,2,2,2,4,5,5,2,2,4,1,4,3,2,4,2,1,2,2,4,2,2,1,3,1,2,4,4,4,3,4,4,2
10947,3,3,4,1,,4,2,2,11,2,2,1,0,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1
10948,6,4,,1,6,,,,13,2,,1,1,4,3,4,2,4,2,4,5,4,3,1,2,3,2,1,3,4,5,3,5,3,1,3,3,4,4,4,3,4,2,2,2,4,3,4,4,2,3,4,3,2,3,2,1,3,1,4,4,5,4,2,2,5,2
10949,4,2,4,1,1,1,2,2,1,1,1,1,0,2,4,2,2,4,2,2,4,2,2,1,2,2,2,1,2,2,2,2,,,2,,,,2,2,2,2,2,2,4,2,2,1,2,2,2,2,2,2,1,2,1,2,2,4,2,2,4,1,2,4,2
1095,2,4,4,2,26,2,2,2,1,2,2,,0,2,1,2,1,2,2,5,2,1,2,2,2,2,2,1,1,2,1,1,,,2,,,,2,1,3,2,2,2,1,2,2,1,3,1,1,2,2,3,2,1,2,3,1,2,2,2,2,2,2,3,1
10950,5,7,,1,6,,1,2,1,1,2,1,0,1,1,1,1,2,2,1,2,1,1,1,1,2,1,4,1,2,1,1,,,1,,,,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
10951,3,3,4,1,,1,2,2,1,1,2,1,0,4,1,1,4,4,4,2,2,2,2,2,2,2,2,3,2,4,4,2,,,1,,,,2,2,2,4,2,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2
10952,6,2,4,1,,2,1,2,,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10953,4,4,0,1,6,1,2,2,1,2,2,1,1,3,3,4,2,2,2,2,2,3,2,2,2,3,3,4,2,2,2,2,,,2,,,,2,2,2,2,3,3,2,2,2,4,2,2,2,3,2,2,2,3,2,3,2,3,2,2,2,3,3,3,2
10954,3,5,4,1,25,2,2,2,1,1,1,3,0,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,1,2,,,1,,,,2,2,2,2,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1
10955,5,2,,1,6,2,2,2,1,2,2,1,1,3,2,3,1,1,2,1,1,2,2,1,3,2,2,4,1,3,1,3,1,2,1,3,3,3,2,3,1,2,1,1,1,1,1,4,1,1,1,3,1,2,2,2,1,3,2,1,2,3,3,2,2,3,1
10956,0,4,,1,6,,,,,2,4,1,1,3,3,2,2,4,2,2,4,3,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,1,4,2,2,2,2,1,2,4,3,2,2,4,2,4,2,4,4,2,2,2,2,2,2
10957,3,3,,1,,2,2,2,11,1,1,1,0,1,5,1,2,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,,,1,,,,1,1,1,2,2,1,1,2,2,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1
10958,2,1,,1,,3,2,2,1,1,2,,0,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,5,1,1,5,2,2,1,2,1,1,3,1
10959,5,3,4,1,1,1,1,2,1,2,2,1,0,3,5,5,2,5,1,1,5,5,5,5,3,4,4,3,3,2,1,2,,,1,,,,4,2,5,2,1,4,1,1,5,2,4,3,3,5,4,4,4,4,1,5,4,2,4,2,5,3,3,4,2
1096,3,6,4,1,25,1,2,2,,1,2,2,0,1,1,1,4,1,1,1,1,1,1,1,2,1,1,3,2,1,4,2,2,4,2,4,1,4,1,1,2,1,1,1,2,2,1,1,4,2,1,2,1,1,2,1,2,1,2,5,2,2,4,1,1,5,1
10960,4,2,4,1,2,1,,2,1,2,,1,0,2,3,3,5,2,1,1,4,2,3,2,3,1,2,4,3,4,4,5,5,3,1,4,4,5,2,4,2,1,2,2,4,2,2,4,4,1,2,3,2,2,1,1,1,3,2,5,1,3,5,3,3,3,1
10961,5,1,4,1,1,2,,2,1,2,2,1,1,4,3,4,4,5,3,3,3,3,3,4,3,4,3,3,3,3,5,5,,,1,,,,5,3,4,4,3,4,2,4,3,2,3,3,5,5,5,3,3,5,3,5,3,5,4,5,4,5,3,3,2
10962,3,3,4,1,6,1,2,2,1,2,2,1,0,1,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,,,2,,,,1,2,2,2,2,1,1,2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,2,1,1,2,2,3,1
10963,3,2,4,1,1,2,2,2,,1,2,1,0,2,2,2,2,2,2,2,3,2,2,2,2,2,2,4,2,3,4,3,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,4,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,2
10964,5,2,4,1,4,2,2,2,1,2,1,1,0,2,2,3,2,2,2,2,3,3,3,2,3,3,2,1,2,3,1,2,,,2,,,,2,2,2,2,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,4,2
10965,3,5,4,1,7,2,,2,1,2,2,1,0,4,2,4,2,5,1,1,4,3,3,2,5,4,4,3,2,3,2,2,,,1,,,,2,2,3,2,2,4,4,2,3,2,4,3,3,4,3,3,2,2,1,4,3,4,2,2,4,4,4,4,1
10966,3,5,4,2,34,3,2,2,1,2,2,,0,2,2,4,1,4,2,4,2,2,3,1,3,2,2,4,2,2,2,1,,,2,,,,2,2,2,2,2,3,1,2,2,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,4,2,3,3,2
10967,3,4,4,1,,2,1,2,1,1,2,1,1,4,2,2,2,4,2,2,4,5,5,2,2,2,2,3,5,4,5,4,,,2,,,,2,4,2,2,2,5,2,2,5,2,4,5,2,2,4,5,4,2,1,5,5,4,4,2,2,4,2,5,4
10968,6,4,,1,,3,2,2,,2,,1,1,3,1,2,2,3,4,2,2,3,2,1,3,3,2,4,3,5,5,3,,,1,,,,4,4,4,3,2,2,4,2,2,4,4,4,4,4,4,2,2,3,2,4,4,4,4,4,4,1,1,4,4
10969,6,8,4,1,1,1,2,2,1,2,2,1,0,4,4,3,1,2,2,2,4,2,4,2,2,4,2,3,2,2,2,4,,,2,,,,4,4,2,2,2,2,2,2,3,2,4,4,4,4,4,4,2,4,2,4,4,3,3,4,4,4,4,4,2
1097,4,5,,1,4,,,,1,2,2,1,1,4,5,5,5,4,5,5,5,5,5,2,5,5,5,3,5,5,5,5,,,2,,,,5,5,4,2,5,5,1,5,5,4,4,4,2,2,2,4,2,1,5,2,5,2,5,5,1,5,5,5,4
10970,3,1,4,1,6,2,2,2,9,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10971,2,2,3,1,,3,2,2,1,2,1,,1,5,1,3,3,2,5,5,3,1,3,2,2,2,3,3,5,5,5,3,,,2,,,,1,5,2,2,3,1,1,2,2,2,5,1,5,5,3,5,5,5,1,3,2,2,2,3,5,2,2,5,3
10972,5,7,4,2,32,1,2,2,1,1,1,,0,1,4,1,1,5,1,3,1,1,2,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1
10973,5,8,4,1,2,2,1,2,1,2,2,1,0,1,1,2,1,2,1,1,2,1,2,1,2,2,2,3,2,2,1,2,1,2,1,2,3,2,2,1,4,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1
10974,6,3,,1,6,1,2,2,1,2,1,1,0,2,1,1,1,2,2,1,1,2,2,2,4,2,2,1,2,2,2,2,,,2,,,,2,1,2,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,1,2,1,2,2,1,4,1,2,2,1
10975,3,2,,1,,2,2,2,1,2,1,,1,5,5,4,2,2,5,2,5,4,4,2,5,5,3,4,4,3,4,3,,,2,,,,2,3,1,5,5,3,4,4,5,4,3,2,3,3,4,4,2,3,3,2,5,5,4,3,4,5,2,5,2
10976,2,2,4,2,26,2,1,2,1,2,1,,0,4,4,2,4,2,4,5,4,4,2,2,2,2,2,1,2,2,4,4,,,1,,,,2,4,2,2,2,2,2,4,4,4,4,4,4,4,2,2,4,4,2,5,4,2,2,2,2,2,2,2,2
10977,5,7,4,1,4,3,2,2,1,2,2,1,1,1,2,4,2,4,5,5,1,2,4,5,3,5,3,3,5,4,4,4,1,2,1,1,2,1,4,1,1,4,1,2,1,1,4,2,4,2,1,1,2,1,1,1,2,1,1,5,1,5,5,4,5,5,1
10978,4,2,,1,2,,,2,1,2,,1,1,3,1,5,3,4,1,1,2,3,3,1,3,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,1,2,1,1,1,3,1,1,1,3,1,1,1,3,3,5,2,1,1,5,1
10979,4,1,4,1,6,1,1,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1098,5,6,4,2,26,1,2,2,1,2,2,,0,2,2,2,2,2,2,4,2,2,2,1,2,2,2,2,2,2,1,2,,,1,,,,2,2,1,2,1,2,1,2,2,4,2,3,2,2,2,2,2,1,1,2,2,1,2,3,2,2,3,3,2
10980,5,5,4,2,30,4,2,2,2,2,1,,0,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,,,1,,,,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,4,2,1,2,2,4,2,1,4,1
10981,5,5,4,2,26,1,2,2,1,2,2,,0,1,1,2,1,2,4,4,2,1,1,1,1,1,2,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1
10982,4,2,4,2,26,3,2,2,,2,1,,1,5,3,2,2,4,3,1,2,3,2,1,3,2,2,2,1,1,1,2,,,1,,,,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,3,1,2,1,1,3,2,2,3,2,3,3
10983,5,2,4,1,,1,1,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
10984,6,8,4,1,,2,2,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10985,3,5,4,2,31,1,2,2,1,1,2,,1,3,2,2,1,3,1,4,2,4,2,2,2,2,1,1,2,3,2,2,,,1,,,,1,3,1,2,1,1,1,2,2,1,1,4,2,4,1,4,2,3,2,2,2,1,2,2,1,1,1,1,2
10986,4,7,,1,1,1,1,2,1,2,2,1,0,1,1,1,1,4,5,1,5,1,5,1,1,2,1,3,2,1,1,1,,,1,,,,1,1,2,1,1,2,4,4,1,2,1,1,5,1,5,5,1,1,1,1,1,4,1,1,5,1,5,1,1
10987,5,4,,1,,1,1,2,1,2,2,1,0,2,3,4,2,4,4,4,2,1,3,2,3,3,2,4,4,3,2,3,,,2,,,,2,3,3,1,3,2,1,2,3,1,2,2,2,3,2,3,2,2,3,3,3,1,1,2,3,3,3,5,1
10988,3,5,2,1,7,,2,2,,1,3,1,1,3,3,4,2,2,3,2,3,1,3,2,2,2,3,3,2,2,3,2,1,2,2,2,2,2,2,3,3,3,2,2,2,4,3,4,2,2,2,2,3,2,2,2,3,3,2,3,3,2,2,2,2,4,2
